_id	_cws.dof.foc10.nav.weight.bound	_count.dof.foc10.nav.weight.bound	_cws.dof.foc10.nav.selection.bound	_count.dof.foc10.nav.selection.bound	_cws.dof.foc10.nav.no.bound	_count.dof.foc10.nav.no.bound	_cws.dof.foc10.all.weight.bound	_count.dof.foc10.all.weight.bound	_cws.dof.foc10.all.selection.bound	_count.dof.foc10.all.selection.bound	_cws.dof.foc10.all.no.bound	_count.dof.foc10.all.no.bound	_cws.dof.foc5.nav.weight.bound	_count.dof.foc5.nav.weight.bound	_cws.dof.foc5.nav.selection.bound	_count.dof.foc5.nav.selection.bound	_cws.dof.foc5.nav.no.bound	_count.dof.foc5.nav.no.bound	_cws.dof.foc5.all.weight.bound	_count.dof.foc5.all.weight.bound	_cws.dof.foc5.all.selection.bound	_count.dof.foc5.all.selection.bound	_cws.dof.foc5.all.no.bound	_count.dof.foc5.all.no.bound
dof/adj/de_standaard_20021123_01_101/1322	deun_DIM/noun;geniaal/adj;percussie/noun;vlijmscherp/adj	4	deun_DIM/noun;geniaal/adj;percussie/noun;vlijmscherp/adj	4	deun_DIM/noun;geniaal/adj;percussie/noun;vlijmscherp/adj	4	deun_DIM/noun;een/det;geniaal/adj;percussie/noun;vlijmscherp/adj	5	deun_DIM/noun;een/det;geniaal/adj;percussie/noun;vlijmscherp/adj	5	dat/det;deun_DIM/noun;een/det;geniaal/adj;in/prep;percussie/noun;vlijmscherp/adj	7	percussie/noun;vlijmscherp/adj	2	percussie/noun;vlijmscherp/adj	2	percussie/noun;vlijmscherp/adj	2	percussie/noun;vlijmscherp/adj	2	percussie/noun;vlijmscherp/adj	2	dat/det;percussie/noun;vlijmscherp/adj	3
dof/adj/de_standaard_19990903_01_3/1046	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb;zijn/det	4	blik/noun;twijfel/verb;word/verb;zijn/det	4	blik/noun;twijfel/verb;word/verb;zijn/det	4	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb	3	blik/noun;twijfel/verb;word/verb;zijn/det	4	blik/noun;twijfel/verb;word/verb;zijn/det	4	blik/noun;twijfel/verb;word/verb;zijn/det	4
dof/adj/de_standaard_20031025_01_200/850	ben/verb;diep/adj;ellende/noun;water/noun	4	ben/verb;diep/adj;ellende/noun;water/noun	4	ben/verb;diep/adj;ellende/noun;moet/verb;water/noun	5	ben/verb;diep/adj;door/prep;ellende/noun;het/det;water/noun	6	ben/verb;diep/adj;door/prep;ellende/noun;het/det;water/noun	6	ben/verb;diep/adj;door/prep;ellende/noun;het/det;moet/verb;voor/prep;water/noun;wie/pron	9	ben/verb;ellende/noun;water/noun	3	ben/verb;ellende/noun;water/noun	3	ben/verb;ellende/noun;moet/verb;water/noun	4	ben/verb;ellende/noun;het/det;water/noun	4	ben/verb;ellende/noun;het/det;water/noun	4	ben/verb;ellende/noun;het/det;moet/verb;water/noun	5
dof/adj/de_standaard_20030307_01_73/34	ben/verb;daal_neer/verb;regen/noun;sportief/adj;vertolk/verb	5	ben/verb;daal_neer/verb;regen/noun;sportief/adj;vertolk/verb	5	ben/verb;daal_neer/verb;regen/noun;sportief/adj;vertolk/verb;woensdag/noun	6	ben/verb;daal_neer/verb;die/pron;regen/noun;sportief/adj;vertolk/verb	6	ben/verb;daal_neer/verb;die/pron;regen/noun;sportief/adj;vertolk/verb	6	ben/verb;daal_neer/verb;de/det;die/pron;over/prep;regen/noun;sinds/prep;sportief/adj;vertolk/verb;woensdag/noun	10	regen/noun;vertolk/verb	2	regen/noun;vertolk/verb	2	regen/noun;vertolk/verb;woensdag/noun	3	die/pron;regen/noun;vertolk/verb	3	die/pron;regen/noun;vertolk/verb	3	de/det;die/pron;over/prep;regen/noun;sinds/prep;vertolk/verb;woensdag/noun	7
dof/adj/de_standaard_20020126_01_116/25	kijk/verb;oog/noun	2	kijk/verb;oog/noun	2	kijk/verb;oog/noun	2	kijk/verb;oog/noun;zijn/det	3	kijk/verb;oog/noun;zijn/det	3	kijk/verb;oog/noun;uit/prep;zijn/det	4	kijk/verb;oog/noun	2	kijk/verb;oog/noun	2	kijk/verb;oog/noun	2	kijk/verb;oog/noun;zijn/det	3	kijk/verb;oog/noun;zijn/det	3	kijk/verb;oog/noun;uit/prep;zijn/det	4
dof/adj/de_standaard_20000610_01_37/514	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2	koud/adj;troosteloos/adj	2
dof/adj/de_standaard_20020525_01_159/2243	ellende/noun;extern/adj;rijs/verb	3	ellende/noun;extern/adj;rijs/verb	3	ellende/noun;extern/adj;onderzoek/noun;rijs/verb;vraag/noun	5	ellende/noun;extern/adj;rijs/verb	3	ellende/noun;extern/adj;rijs/verb	3	de/det;ellende/noun;extern/adj;niet/adv;onderzoek/noun;rijs/verb;vraag/noun	7	ellende/noun	1	ellende/noun	1	ellende/noun;vraag/noun	2	ellende/noun	1	ellende/noun	1	de/det;ellende/noun;vraag/noun	3
dof/adj/de_standaard_20020219_01_24/129	bestendig/adj;deputatie/noun;gouverneur/noun;steek_af/verb	4	bestendig/adj;deputatie/noun;gouverneur/noun;steek_af/verb	4	bestendig/adj;burgemeester/noun;deputatie/noun;gouverneur/noun;lid/noun;steek_af/verb	6	bestendig/adj;deputatie/noun;gouverneur/noun;steek_af/verb	4	bestendig/adj;deputatie/noun;gouverneur/noun;steek_af/verb	4	bestendig/adj;burgemeester/noun;de/det;deputatie/noun;gouverneur/noun;lid/noun;steek_af/verb;van/prep	8	bestendig/adj;deputatie/noun;steek_af/verb	3	bestendig/adj;deputatie/noun;steek_af/verb	3	bestendig/adj;deputatie/noun;lid/noun;steek_af/verb	4	bestendig/adj;deputatie/noun;steek_af/verb	3	bestendig/adj;deputatie/noun;steek_af/verb	3	bestendig/adj;de/det;deputatie/noun;lid/noun;steek_af/verb;van/prep	6
dof/adj/de_standaard_20030830_01_41/113	baad/verb;sfeer/noun;woord/noun	3	baad/verb;sfeer/noun;woord/noun	3	Nederlands/adj;baad/verb;sfeer/noun;taal/noun;woord/noun	5	baad/verb;die/det;het/det;met/prep;sfeer/noun;woord/noun;zijn/det	7	baad/verb;die/det;het/det;met/prep;sfeer/noun;woord/noun;zijn/det	7	Nederlands/adj;baad/verb;de/det;die/det;het/det;in/prep;met/prep;niet/adv;sfeer/noun;taal/noun;van/prep;woord/noun;zijn/det	13	sfeer/noun	1	sfeer/noun	1	Nederlands/adj;sfeer/noun;taal/noun	3	die/det;sfeer/noun	2	die/det;sfeer/noun	2	Nederlands/adj;de/det;die/det;in/prep;niet/adv;sfeer/noun;taal/noun;van/prep	8
dof/adj/de_standaard_20010822_01_56/100	donker/adj;dreigend/adj;klink/verb;knal/noun;koplamp/noun;plots/adj;snel_weg/noun;verlaten/adj;word/verb	9	donker/adj;dreigend/adj;klink/verb;knal/noun;koplamp/noun;plots/adj;snel_weg/noun;verlaten/adj;word/verb	9	donker/adj;dreigend/adj;klink/verb;knal/noun;koplamp/noun;plots/adj;snel_weg/noun;verlaten/adj;word/verb	9	achter/prep;donker/adj;dreigend/adj;een/det;er/adv;klink/verb;knal/noun;koplamp/noun;op/prep;plots/adj;snel_weg/noun;verlaten/adj;word/verb	13	achter/prep;donker/adj;dreigend/adj;een/det;er/adv;klink/verb;knal/noun;koplamp/noun;op/prep;plots/adj;snel_weg/noun;verlaten/adj;word/verb	13	achter/prep;donker/adj;dreigend/adj;een/det;er/adv;klink/verb;knal/noun;koplamp/noun;ons/pron;op/part;op/prep;plots/adj;snel_weg/noun;verlaten/adj;we/pron;word/verb	16	klink/verb;knal/noun;plots/adj;verlaten/adj	4	klink/verb;knal/noun;plots/adj;verlaten/adj	4	klink/verb;knal/noun;plots/adj;verlaten/adj	4	een/det;er/adv;klink/verb;knal/noun;op/prep;plots/adj;verlaten/adj	7	een/det;er/adv;klink/verb;knal/noun;op/prep;plots/adj;verlaten/adj	7	een/det;er/adv;klink/verb;knal/noun;op/prep;plots/adj;verlaten/adj	7
dof/adj/de_standaard_20010914_01_13/216	merk/verb;streep/noun;vloer/noun;word/verb	4	merk/verb;streep/noun;vloer/noun;word/verb	4	merk/verb;snel/adj;streep/noun;trek/verb;vloer/noun;word/verb	6	ik/pron;merk/verb;op/prep;streep/noun;vloer/noun;word/verb	6	ik/pron;merk/verb;op/prep;streep/noun;vloer/noun;word/verb	6	al/adv;de/det;ik/pron;merk/verb;op/prep;snel/adj;streep/noun;trek/verb;vloer/noun;word/verb	10	streep/noun;vloer/noun;word/verb	3	streep/noun;vloer/noun;word/verb	3	snel/adj;streep/noun;trek/verb;vloer/noun;word/verb	5	op/prep;streep/noun;vloer/noun;word/verb	4	op/prep;streep/noun;vloer/noun;word/verb	4	de/det;op/prep;snel/adj;streep/noun;trek/verb;vloer/noun;word/verb	7
dof/adj/de_standaard_20031218_01_46/990	beschaafd/adj;klink/verb;klinker/noun;stem/noun;veel/adj;verbazingwekkend/adj	6	beschaafd/adj;klink/verb;klinker/noun;stem/noun;veel/adj;verbazingwekkend/adj	6	beschaafd/adj;klink/verb;klinker/noun;meer/adj;stem/noun;veel/adj;verbazingwekkend/adj	7	beschaafd/adj;klink/verb;klinker/noun;stem/noun;veel/adj;verbazingwekkend/adj	6	beschaafd/adj;klink/verb;klinker/noun;stem/noun;veel/adj;verbazingwekkend/adj	6	beschaafd/adj;de/det;klink/verb;klinker/noun;meer/adj;ook/adv;stem/noun;van/prep;veel/adj;verbazingwekkend/adj	10	klinker/noun;veel/adj	2	klinker/noun;veel/adj	2	klinker/noun;meer/adj;veel/adj	3	klinker/noun;veel/adj	2	klinker/noun;veel/adj	2	de/det;klinker/noun;meer/adj;van/prep;veel/adj	5
dof/adj/de_standaard_20030920_01_96/735	geef/verb;indruk/noun;ouverture/noun;strijker/noun;vlak/adj	5	geef/verb;indruk/noun;ouverture/noun;strijker/noun;vlak/adj	5	geef/verb;indruk/noun;ouverture/noun;strijker/noun;vlak/adj	5	een/det;geef/verb;indruk/noun;ouverture/noun;strijker/noun;veeleer/adv;vlak/adj	7	een/det;geef/verb;indruk/noun;ouverture/noun;strijker/noun;veeleer/adv;vlak/adj	7	de/det;een/det;geef/verb;in/prep;indruk/noun;ouverture/noun;strijker/noun;veeleer/adv;vlak/adj;vooral/adv	10	geef/verb;indruk/noun;strijker/noun;vlak/adj	4	geef/verb;indruk/noun;strijker/noun;vlak/adj	4	geef/verb;indruk/noun;strijker/noun;vlak/adj	4	een/det;geef/verb;indruk/noun;strijker/noun;veeleer/adv;vlak/adj	6	een/det;geef/verb;indruk/noun;strijker/noun;veeleer/adv;vlak/adj	6	de/det;een/det;geef/verb;indruk/noun;strijker/noun;veeleer/adv;vlak/adj	7
dof/adj/de_standaard_20020312_01_53/80	e/noun;pas/verb;vorm/noun;word/verb;zin/noun	5	e/noun;pas/verb;vorm/noun;word/verb;zin/noun	5	e/noun;kan/verb;pas/verb;vorm/noun;word/verb;zin/noun	6	e/noun;een/det;met/prep;pas/verb;vorm/noun;word/verb;zin/noun	7	e/noun;een/det;met/prep;pas/verb;vorm/noun;word/verb;zin/noun	7	de/det;e/noun;een/det;in/prep;kan/verb;met/prep;niet/adv;pas/verb;vorm/noun;word/verb;zin/noun	11	e/noun;pas/verb;vorm/noun	3	e/noun;pas/verb;vorm/noun	3	e/noun;pas/verb;vorm/noun	3	e/noun;een/det;met/prep;pas/verb;vorm/noun	5	e/noun;een/det;met/prep;pas/verb;vorm/noun	5	de/det;e/noun;een/det;in/prep;met/prep;niet/adv;pas/verb;vorm/noun	8
dof/adj/de_standaard_20040327_01_14/100	kijk/verb;oog/noun;verontwaardigd/adj	3	kijk/verb;oog/noun;verontwaardigd/adj	3	kijk/verb;oog/noun;verontwaardigd/adj	3	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4	kijk/verb;oog/noun;verontwaardigd/adj	3	kijk/verb;oog/noun;verontwaardigd/adj	3	kijk/verb;oog/noun;verontwaardigd/adj	3	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4	haar/det;kijk/verb;oog/noun;verontwaardigd/adj	4
dof/adj/de_standaard_20010313_01_103/344	ben/verb;ellende/noun;volg/verb	3	ben/verb;ellende/noun;volg/verb	3	ben/verb;ellende/noun;volg/verb;zege/noun	4	ben/verb;die/det;ellende/noun;op/prep;volg/verb;wat/pron	6	ben/verb;die/det;ellende/noun;op/prep;volg/verb;wat/pron	6	ben/verb;die/det;ellende/noun;op/prep;volg/verb;wat/pron;zege/noun	7	ben/verb;ellende/noun	2	ben/verb;ellende/noun	2	ben/verb;ellende/noun;zege/noun	3	ben/verb;die/det;ellende/noun;op/prep	4	ben/verb;die/det;ellende/noun;op/prep	4	ben/verb;die/det;ellende/noun;op/prep;zege/noun	5
dof/adj/de_standaard_20000829_01_25/787	begin/verb;dag/noun;door/adj;heel/adj;knal/noun	5	begin/verb;dag/noun;door/adj;heel/adj;knal/noun	5	begin/verb;dag/noun;door/adj;heel/adj;knal/noun;snel/adj	6	begin/verb;dag/noun;door/adj;heel/adj;het/det;knal/noun	6	begin/verb;dag/noun;door/adj;heel/adj;het/det;knal/noun	6	begin/verb;dag/noun;de/det;door/adj;heel/adj;het/det;knal/noun;snel/adj	8	begin/verb;dag/noun;heel/adj;knal/noun	4	begin/verb;dag/noun;heel/adj;knal/noun	4	begin/verb;dag/noun;heel/adj;knal/noun;snel/adj	5	begin/verb;dag/noun;heel/adj;het/det;knal/noun	5	begin/verb;dag/noun;heel/adj;het/det;knal/noun	5	begin/verb;dag/noun;de/det;heel/adj;het/det;knal/noun;snel/adj	7
dof/adj/de_standaard_19990428_01_15/591	acteur/noun;by/noun;moment/noun;onaardig/adj;rug/noun	5	acteur/noun;by/noun;moment/noun;onaardig/adj;rug/noun	5	acteur/noun;bied_aan/verb;by/noun;heb/verb;moment/noun;onaardig/adj;rol/noun;rug/noun	8	acteur/noun;al/det;by/noun;het/det;moment/noun;onaardig/adj;rug/noun	7	acteur/noun;al/det;by/noun;het/det;moment/noun;onaardig/adj;rug/noun	7	acteur/noun;al/det;bied_aan/verb;by/noun;de/det;heb/verb;het/det;in/prep;moment/noun;niet/adv;onaardig/adj;rol/noun;rug/noun	13	acteur/noun;by/noun;moment/noun	3	acteur/noun;by/noun;moment/noun	3	acteur/noun;by/noun;heb/verb;moment/noun	4	acteur/noun;al/det;by/noun;het/det;moment/noun	5	acteur/noun;al/det;by/noun;het/det;moment/noun	5	acteur/noun;al/det;by/noun;heb/verb;het/det;moment/noun;niet/adv	7
dof/adj/de_standaard_20030517_01_173/330	klink/verb	1	klink/verb	1	klink/verb	1	enkel/adv;klink/verb;wat/adv	3	enkel/adv;klink/verb;wat/adv	3	de/det;enkel/adv;klink/verb;misschien/adv;wat/adv	5	klink/verb	1	klink/verb	1	klink/verb	1	klink/verb;wat/adv	2	klink/verb;wat/adv	2	de/det;klink/verb;misschien/adv;wat/adv	4
dof/adj/de_standaard_19990809_01_11/41	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj;ze/pron	4	antwoord/noun;geef/verb;kort/adj;ze/pron	4	antwoord/noun;geef/verb;kort/adj;ze/pron	4	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj	3	antwoord/noun;geef/verb;kort/adj;ze/pron	4	antwoord/noun;geef/verb;kort/adj;ze/pron	4	antwoord/noun;geef/verb;kort/adj;ze/pron	4
dof/adj/de_standaard_20010727_01_23/774	eerlijk/adj;iets/noun;razernij/noun;veel/adj;voel/verb	5	eerlijk/adj;iets/noun;razernij/noun;veel/adj;voel/verb	5	eerlijk/adj;iets/noun;razernij/noun;veel/adj;voel/verb;werk/noun	6	een/det;eerlijk/adj;hun/det;iets/noun;ik/pron;met/prep;razernij/noun;te/adv;veel/adj;voel/verb	10	een/det;eerlijk/adj;hun/det;iets/noun;ik/pron;met/prep;razernij/noun;te/adv;veel/adj;voel/verb	10	bij/prep;een/det;eerlijk/adj;hen/pron;hun/det;iets/noun;ik/pron;in/prep;met/prep;razernij/noun;te/adv;van/prep;veel/adj;voel/verb;werk/noun;zij/pron	16	eerlijk/adj;iets/noun;razernij/noun	3	eerlijk/adj;iets/noun;razernij/noun	3	eerlijk/adj;iets/noun;razernij/noun	3	een/det;eerlijk/adj;iets/noun;razernij/noun	4	een/det;eerlijk/adj;iets/noun;razernij/noun	4	een/det;eerlijk/adj;iets/noun;in/prep;razernij/noun;van/prep;zij/pron	7
dof/adj/de_standaard_20040820_01_54/149	hip/adj;saai/adj;vaak/adj	3	hip/adj;saai/adj;vaak/adj	3	hip/adj;leuk/adj;moet/verb;saai/adj;vaak/adj	5	die/det;hip/adj;opnieuw/adv;saai/adj;vaak/adj;zelfs/adv	6	die/det;hip/adj;opnieuw/adv;saai/adj;vaak/adj;zelfs/adv	6	de/det;die/det;hip/adj;leuk/adj;moet/verb;opnieuw/adv;saai/adj;vaak/adj;van/prep;zelfs/adv;zij/pron	11	saai/adj;vaak/adj	2	saai/adj;vaak/adj	2	moet/verb;saai/adj;vaak/adj	3	saai/adj;vaak/adj;zelfs/adv	3	saai/adj;vaak/adj;zelfs/adv	3	de/det;moet/verb;saai/adj;vaak/adj;van/prep;zelfs/adv;zij/pron	7
dof/adj/de_standaard_19990410_01_111/408	knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun	5	knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun	5	knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun	5	dan/adv;gedurende/prep;knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun;wat/adv	8	dan/adv;gedurende/prep;knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun;wat/adv	8	dan/adv;de/det;gedurende/prep;in/prep;knal/noun;nacht/noun;niets/noun;spectaculair/adj;verte/noun;wat/adv	10	knal/noun;nacht/noun;verte/noun	3	knal/noun;nacht/noun;verte/noun	3	knal/noun;nacht/noun;verte/noun	3	gedurende/prep;knal/noun;nacht/noun;verte/noun;wat/adv	5	gedurende/prep;knal/noun;nacht/noun;verte/noun;wat/adv	5	de/det;gedurende/prep;in/prep;knal/noun;nacht/noun;verte/noun;wat/adv	7
dof/adj/de_standaard_20041016_01_24/142	droef/adj;sla_neer/verb	2	droef/adj;sla_neer/verb	2	droef/adj;gebeur/verb;sla_neer/verb	3	droef/adj;een/det;er/adv;mij/pron;neer/part;op/prep;sla_neer/verb;vervolgens/adv;wat/pron	9	droef/adj;een/det;er/adv;mij/pron;neer/part;op/prep;sla_neer/verb;vervolgens/adv;wat/pron	9	als/prep;droef/adj;een/det;er/adv;gebeur/verb;mij/pron;neer/part;op/prep;sla_neer/verb;vervolgens/adv;wat/pron	11	droef/adj;sla_neer/verb	2	droef/adj;sla_neer/verb	2	droef/adj;sla_neer/verb	2	droef/adj;een/det;mij/pron;neer/part;op/prep;sla_neer/verb	6	droef/adj;een/det;mij/pron;neer/part;op/prep;sla_neer/verb	6	als/prep;droef/adj;een/det;mij/pron;neer/part;op/prep;sla_neer/verb	7
dof/adj/de_standaard_20030922_01_61/157	beteken/verb;ellende/noun;exotisch/adj;klink/verb	4	beteken/verb;ellende/noun;exotisch/adj;klink/verb	4	beteken/verb;ellende/noun;exotisch/adj;klink/verb	4	beteken/verb;ellende/noun;exotisch/adj;het/det;klink/verb	5	beteken/verb;ellende/noun;exotisch/adj;het/det;klink/verb	5	beteken/verb;ellende/noun;exotisch/adj;het/det;klink/verb	5	beteken/verb;ellende/noun;exotisch/adj	3	beteken/verb;ellende/noun;exotisch/adj	3	beteken/verb;ellende/noun;exotisch/adj	3	beteken/verb;ellende/noun;exotisch/adj;het/det	4	beteken/verb;ellende/noun;exotisch/adj;het/det	4	beteken/verb;ellende/noun;exotisch/adj;het/det	4
dof/adj/de_standaard_20020516_01_77/27	kijk/verb;leer/noun;zwart/adj	3	kijk/verb;leer/noun;zwart/adj	3	kijk/verb;leer/noun;zwart/adj	3	het/det;ik/pron;kijk/verb;leer/noun;zwart/adj	5	het/det;ik/pron;kijk/verb;leer/noun;zwart/adj	5	het/det;ik/pron;kijk/verb;leer/noun;naar/prep;zwart/adj	6	kijk/verb;leer/noun;zwart/adj	3	kijk/verb;leer/noun;zwart/adj	3	kijk/verb;leer/noun;zwart/adj	3	het/det;ik/pron;kijk/verb;leer/noun;zwart/adj	5	het/det;ik/pron;kijk/verb;leer/noun;zwart/adj	5	het/det;ik/pron;kijk/verb;leer/noun;naar/prep;zwart/adj	6
dof/adj/de_standaard_20020802_01_34/289	ellende/noun;half/noun;ijzel/noun;regen/noun;winter/noun	5	ellende/noun;half/noun;ijzel/noun;regen/noun;winter/noun	5	ellende/noun;half/noun;ijzel/noun;regen/noun;vind/verb;winter/noun	6	altijd/adv;een/det;ellende/noun;half/noun;hier/adv;ijzel/noun;ik/pron;regen/noun;winter/noun	9	altijd/adv;een/det;ellende/noun;half/noun;hier/adv;ijzel/noun;ik/pron;regen/noun;winter/noun	9	altijd/adv;de/det;een/det;ellende/noun;half/noun;hier/adv;ijzel/noun;ik/pron;in/prep;om/prep;regen/noun;vind/verb;winter/noun	13	ellende/noun;regen/noun	2	ellende/noun;regen/noun	2	ellende/noun;regen/noun;vind/verb	3	altijd/adv;een/det;ellende/noun;ik/pron;regen/noun	5	altijd/adv;een/det;ellende/noun;ik/pron;regen/noun	5	altijd/adv;een/det;ellende/noun;ik/pron;in/prep;regen/noun;vind/verb	7
dof/adj/het_laatste_nieuws_20010220_01_495/26	ellende/noun;juich/verb;zaterdag_avond/noun	3	ellende/noun;juich/verb;zaterdag_avond/noun	3	ellende/noun;juich/verb;kan/verb;tijd/noun;zaterdag_avond/noun	5	een/det;ellende/noun;juich/verb;na/prep;opnieuw/adv;zaterdag_avond/noun	6	een/det;ellende/noun;juich/verb;na/prep;opnieuw/adv;zaterdag_avond/noun	6	een/det;ellende/noun;juich/verb;kan/verb;na/prep;opnieuw/adv;tijd/noun;van/prep;zaterdag_avond/noun	9	ellende/noun;zaterdag_avond/noun	2	ellende/noun;zaterdag_avond/noun	2	ellende/noun;kan/verb;tijd/noun;zaterdag_avond/noun	4	een/det;ellende/noun;na/prep;zaterdag_avond/noun	4	een/det;ellende/noun;na/prep;zaterdag_avond/noun	4	een/det;ellende/noun;kan/verb;na/prep;tijd/noun;van/prep;zaterdag_avond/noun	7
dof/adj/het_laatste_nieuws_20030220_01_426/681	kunststof/noun;verveel/verb;word/verb	3	kunststof/noun;verveel/verb;word/verb	3	ga/verb;kunststof/noun;verveel/verb;word/verb	4	den/adv;duur/adv;kunststof/noun;op/adv;verveel/verb;word/verb	6	den/adv;duur/adv;kunststof/noun;op/adv;verveel/verb;word/verb	6	bovendien/adv;den/adv;duur/adv;ga/verb;kunststof/noun;op/adv;verveel/verb;word/verb	8	kunststof/noun;word/verb	2	kunststof/noun;word/verb	2	kunststof/noun;word/verb	2	den/adv;duur/adv;kunststof/noun;op/adv;word/verb	5	den/adv;duur/adv;kunststof/noun;op/adv;word/verb	5	den/adv;duur/adv;kunststof/noun;op/adv;word/verb	5
dof/adj/het_laatste_nieuws_20010901_01_263/156	hoor/verb;knal/noun	2	hoor/verb;knal/noun	2	hoor/verb;knal/noun	2	een/det;hoor/verb;knal/noun;vlakbij/prep	4	een/det;hoor/verb;knal/noun;vlakbij/prep	4	de/det;een/det;hoor/verb;in/prep;knal/noun;vlakbij/prep	6	hoor/verb;knal/noun	2	hoor/verb;knal/noun	2	hoor/verb;knal/noun	2	een/det;hoor/verb;knal/noun	3	een/det;hoor/verb;knal/noun	3	een/det;hoor/verb;in/prep;knal/noun	4
dof/adj/het_laatste_nieuws_20010725_01_404/66	Oekraïner/noun;adductoren/noun;beteken/verb;ellende/noun;operatie/noun;wederopstanding/noun	6	Oekraïner/noun;adductoren/noun;beteken/verb;ellende/noun;operatie/noun;wederopstanding/noun	6	Oekraïner/noun;adductoren/noun;beteken/verb;eindelijk/adj;ellende/noun;jaar/noun;kan/verb;operatie/noun;wederopstanding/noun	9	Oekraïner/noun;adductoren/noun;beteken/verb;ellende/noun;het/det;na/prep;operatie/noun;wederopstanding/noun	8	Oekraïner/noun;adductoren/noun;beteken/verb;ellende/noun;het/det;na/prep;operatie/noun;wederopstanding/noun	8	Oekraïner/noun;aan/prep;adductoren/noun;beteken/verb;de/det;eindelijk/adj;ellende/noun;het/det;jaar/noun;kan/verb;na/prep;operatie/noun;wederopstanding/noun	13	beteken/verb;ellende/noun;operatie/noun;wederopstanding/noun	4	beteken/verb;ellende/noun;operatie/noun;wederopstanding/noun	4	beteken/verb;ellende/noun;jaar/noun;operatie/noun;wederopstanding/noun	5	beteken/verb;ellende/noun;na/prep;operatie/noun;wederopstanding/noun	5	beteken/verb;ellende/noun;na/prep;operatie/noun;wederopstanding/noun	5	aan/prep;beteken/verb;ellende/noun;jaar/noun;na/prep;operatie/noun;wederopstanding/noun	7
dof/adj/het_laatste_nieuws_20011121_01_368/283	aanhoudend/adj;hevig/adj;matig/adj;migraine/noun;pijn/noun;weerszijden/noun	6	aanhoudend/adj;hevig/adj;matig/adj;migraine/noun;pijn/noun;weerszijden/noun	6	aanhoudend/adj;ga/verb;hevig/adj;matig/adj;migraine/noun;pijn/noun;weerszijden/noun	7	aanhoudend/adj;het/det;hevig/adj;matig/adj;meestal/adv;migraine/noun;pijn/noun;weerszijden/noun	8	aanhoudend/adj;het/det;hevig/adj;matig/adj;meestal/adv;migraine/noun;pijn/noun;weerszijden/noun	8	aan/prep;aanhoudend/adj;ga/verb;het/det;hevig/adj;matig/adj;meestal/adv;migraine/noun;om/prep;pijn/noun;weerszijden/noun	11	aanhoudend/adj;hevig/adj;matig/adj	3	aanhoudend/adj;hevig/adj;matig/adj	3	aanhoudend/adj;hevig/adj;matig/adj	3	aanhoudend/adj;hevig/adj;matig/adj	3	aanhoudend/adj;hevig/adj;matig/adj	3	aanhoudend/adj;hevig/adj;matig/adj;om/prep	4
dof/adj/het_laatste_nieuws_20031007_01_477/154	haal_over/verb;klik/noun;klink/verb;trekker/noun	4	haal_over/verb;klik/noun;klink/verb;trekker/noun	4	haal_over/verb;keer/noun;klik/noun;klink/verb;trekker/noun	5	een/det;haal_over/verb;klik/noun;klink/verb;trekker/noun	5	een/det;haal_over/verb;klik/noun;klink/verb;trekker/noun	5	de/det;een/det;haal_over/verb;keer/noun;klik/noun;klink/verb;trekker/noun	7	haal_over/verb;klik/noun;klink/verb;trekker/noun	4	haal_over/verb;klik/noun;klink/verb;trekker/noun	4	haal_over/verb;klik/noun;klink/verb;trekker/noun	4	een/det;haal_over/verb;klik/noun;klink/verb;trekker/noun	5	een/det;haal_over/verb;klik/noun;klink/verb;trekker/noun	5	een/det;haal_over/verb;klik/noun;klink/verb;trekker/noun	5
