distance	model_A	model_B	foc_foc_pos_same	foc_foc_pos	foc_foc_win_same	foc_foc_win	foc_ppmi_same	foc_ppmi	soc_length_same	soc_length	soc_soc_pos_same	soc_soc_pos	soc_soc_win_same	soc_soc_win	shared_parameters
0.17042506059543983	hoopvol.foc10.all.weight.bound.min1.soc4.all.FOC	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	TRUE	4_4	3
0.12242099219848512	hoopvol.foc10.all.weight.bound.min1.soc10.all.5000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	TRUE	weight	TRUE	5000	FALSE	all-nav	FALSE	10_10-4_4	3
0.10918429350469183	hoopvol.foc10.all.weight.bound.min1.soc10.all.10000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	TRUE	weight	FALSE	10000-5000	FALSE	all-nav	FALSE	10_10-4_4	2
0.1979040849021778	hoopvol.foc10.all.weight.bound.min1.soc10.all.FOC	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	TRUE	weight	FALSE	5000-FOC	FALSE	all-nav	FALSE	10_10-4_4	2
0.7022891460722975	hoopvol.foc10.all.selection.bound.min1.soc4.nav.5000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	TRUE	5000	TRUE	nav	TRUE	4_4	4
0.7057728789814313	hoopvol.foc10.all.selection.bound.min1.soc4.nav.10000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	FALSE	10000-5000	TRUE	nav	TRUE	4_4	3
0.6668581695541069	hoopvol.foc10.all.selection.bound.min1.soc4.nav.FOC	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	FALSE	5000-FOC	TRUE	nav	TRUE	4_4	3
0.6276992442553323	hoopvol.foc10.all.selection.bound.min1.soc10.nav.5000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	TRUE	5000	TRUE	nav	FALSE	10_10-4_4	3
0.6180796375353287	hoopvol.foc10.all.selection.bound.min1.soc10.nav.10000	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	FALSE	10000-5000	TRUE	nav	FALSE	10_10-4_4	2
0.6218421353318401	hoopvol.foc10.all.selection.bound.min1.soc10.nav.FOC	hoopvol.foc10.nav.weight.bound.min1.soc4.nav.5000	FALSE	all-nav	TRUE	10_10	FALSE	selection-weight	FALSE	5000-FOC	TRUE	nav	FALSE	10_10-4_4	2
